node,commodity,level,year,time,value,unit
R11_FSU,rc_spec,useful,2005,year,16.9079,GWa
R11_FSU,rc_spec,useful,2010,year,21.0383,GWa
R11_FSU,rc_spec,useful,2015,year,22.36,???
R11_FSU,rc_therm,useful,1990,year,277.6839222,GWa
R11_FSU,rc_therm,useful,1995,year,250.0723036,GWa
R11_FSU,rc_therm,useful,2000,year,250.6780994,GWa
R11_FSU,rc_therm,useful,2005,year,233.3623018,GWa
R11_FSU,rc_therm,useful,2010,year,237.8183994,GWa
R11_FSU,rc_therm,useful,2015,year,239.82,???
R11_FSU,transport,useful,1990,year,240.7684,GWa
R11_FSU,transport,useful,1995,year,154.2003,GWa
R11_FSU,transport,useful,2000,year,148.6921,GWa
R11_FSU,transport,useful,2005,year,177.4773,GWa
R11_FSU,transport,useful,2010,year,193.6808,GWa
R11_FSU,transport,useful,2015,year,188.17,???
R11_LAM,i_feed,useful,1990,year,33.532,GWa
R11_LAM,i_feed,useful,1995,year,40.9937,GWa
R11_LAM,i_feed,useful,2000,year,50.1416,GWa
R11_LAM,i_feed,useful,2005,year,52.3427,GWa
R11_LAM,i_feed,useful,2010,year,57.4983,GWa
R11_LAM,i_feed,useful,2015,year,50.02,???
R11_LAM,i_spec,useful,1990,year,20.7373,GWa
R11_LAM,i_spec,useful,1995,year,25.2949,GWa
R11_LAM,i_spec,useful,2000,year,32.21910002,GWa
R11_LAM,i_spec,useful,2005,year,40.54790002,GWa
R11_LAM,i_spec,useful,2010,year,47.05020004,GWa
R11_LAM,i_spec,useful,2015,year,49.87,???
R11_LAM,i_therm,useful,1990,year,71.6324,GWa
R11_LAM,i_therm,useful,1995,year,69.7936,GWa
R11_LAM,i_therm,useful,2000,year,81.737,GWa
R11_LAM,i_therm,useful,2005,year,95.8883,GWa
R11_LAM,i_therm,useful,2010,year,114.9712,GWa
R11_LAM,i_therm,useful,2015,year,114.17,???
R11_LAM,non-comm,useful,1990,year,6.134000301,GWa
R11_LAM,non-comm,useful,1995,year,5.808009624,GWa
R11_LAM,non-comm,useful,2000,year,5.710299492,GWa
R11_LAM,non-comm,useful,2005,year,6.125879765,GWa
R11_LAM,non-comm,useful,2010,year,6.396450043,GWa
R11_LAM,non-comm,useful,2015,year,5.484975021,???
R11_LAM,rc_spec,useful,1990,year,5.2209,GWa
R11_LAM,rc_spec,useful,1995,year,6.7511,GWa
R11_LAM,rc_spec,useful,2000,year,8.7011,GWa
R11_LAM,rc_spec,useful,2005,year,11.4871,GWa
R11_LAM,rc_spec,useful,2010,year,16.2166,GWa
R11_LAM,rc_spec,useful,2015,year,21.79,???
R11_LAM,rc_therm,useful,1990,year,32.5923,GWa
R11_LAM,rc_therm,useful,1995,year,37.7488,GWa
R11_LAM,rc_therm,useful,2000,year,43.9839,GWa
R11_LAM,rc_therm,useful,2005,year,50.527,GWa
R11_LAM,rc_therm,useful,2010,year,61.522,GWa
R11_LAM,rc_therm,useful,2015,year,72.4,???
R11_LAM,transport,useful,1990,year,135.9679,GWa
R11_LAM,transport,useful,1995,year,163.8411,GWa
R11_LAM,transport,useful,2000,year,184.6859,GWa
R11_LAM,transport,useful,2005,year,210.9596,GWa
R11_LAM,transport,useful,2010,year,258.7066,GWa
R11_LAM,transport,useful,2015,year,292.26,???
R11_MEA,i_feed,useful,1990,year,31.0168,GWa
R11_MEA,i_feed,useful,1995,year,41.2176,GWa
R11_MEA,i_feed,useful,2000,year,54.2591,GWa
R11_MEA,i_feed,useful,2005,year,70.7224,GWa
R11_MEA,i_feed,useful,2010,year,91.958,GWa
R11_MEA,i_feed,useful,2015,year,105.45,???
R11_MEA,i_spec,useful,1990,year,10.6467,GWa
R11_MEA,i_spec,useful,1995,year,12.6199,GWa
R11_MEA,i_spec,useful,2000,year,16.0074,GWa
R11_MEA,i_spec,useful,2005,year,19.3493,GWa
R11_MEA,i_spec,useful,2010,year,25.1446,GWa
R11_MEA,i_spec,useful,2015,year,28,???
R11_MEA,i_therm,useful,1990,year,38.0056,GWa
R11_MEA,i_therm,useful,1995,year,48.9418,GWa
R11_MEA,i_therm,useful,2000,year,52.5109,GWa
R11_MEA,i_therm,useful,2005,year,70.0604,GWa
R11_MEA,i_therm,useful,2010,year,108.6238,GWa
R11_MEA,i_therm,useful,2015,year,120.89,???
R11_MEA,non-comm,useful,1990,year,0.880466998,GWa
R11_MEA,non-comm,useful,1995,year,1.038399935,GWa
R11_MEA,non-comm,useful,2000,year,1.140159965,GWa
R11_MEA,non-comm,useful,2005,year,1.360980034,GWa
R11_MEA,non-comm,useful,2010,year,1.618760347,GWa
R11_MEA,non-comm,useful,2015,year,1.259380174,???
R11_MEA,rc_spec,useful,1990,year,5.0477,GWa
R11_MEA,rc_spec,useful,1995,year,6.8023,GWa
R11_MEA,rc_spec,useful,2000,year,9.2882,GWa
R11_MEA,rc_spec,useful,2005,year,14.0914,GWa
R11_MEA,rc_spec,useful,2010,year,21.5595,GWa
R11_MEA,rc_spec,useful,2015,year,28.78,???
R11_MEA,rc_therm,useful,1990,year,25.6652,GWa
R11_MEA,rc_therm,useful,1995,year,38.3238,GWa
R11_MEA,rc_therm,useful,2000,year,48.7686,GWa
R11_MEA,rc_therm,useful,2005,year,69.5708,GWa
R11_MEA,rc_therm,useful,2010,year,87.5061,GWa
R11_MEA,rc_therm,useful,2015,year,99.21,???
R11_MEA,transport,useful,1990,year,89.0682,GWa
R11_MEA,transport,useful,1995,year,109.2407,GWa
R11_MEA,transport,useful,2000,year,131.7589,GWa
R11_MEA,transport,useful,2005,year,167.9971,GWa
R11_MEA,transport,useful,2010,year,216.6609,GWa
R11_MEA,transport,useful,2015,year,254.7,???
R11_NAM,i_feed,useful,1990,year,170.2219,GWa
R11_NAM,i_feed,useful,1995,year,202.9214,GWa
R11_NAM,i_feed,useful,2000,year,221.1461,GWa
R11_NAM,i_feed,useful,2005,year,233.7307,GWa
R11_NAM,i_feed,useful,2010,year,200.9413,GWa
R11_NAM,i_feed,useful,2015,year,171.06,???
R11_NAM,i_spec,useful,1990,year,98.7824,GWa
R11_NAM,i_spec,useful,1995,year,115.1338,GWa
R11_NAM,i_spec,useful,2000,year,126.5596,GWa
R11_NAM,i_spec,useful,2005,year,110.82,GWa
R11_NAM,i_spec,useful,2010,year,102.809,GWa
R11_NAM,i_spec,useful,2015,year,94.74,???
R11_NAM,i_therm,useful,1990,year,227.996,GWa
R11_NAM,i_therm,useful,1995,year,210.9157,GWa
R11_NAM,i_therm,useful,2000,year,258.8831,GWa
R11_NAM,i_therm,useful,2005,year,210.6202,GWa
R11_NAM,i_therm,useful,2010,year,222.3588902,GWa
R11_NAM,i_therm,useful,2015,year,242.99,???
R11_NAM,non-comm,useful,1990,year,0,GWa
R11_NAM,non-comm,useful,1995,year,0,GWa
R11_NAM,non-comm,useful,2000,year,0,GWa
R11_NAM,non-comm,useful,2005,year,0,GWa
R11_NAM,non-comm,useful,2010,year,0,GWa
R11_NAM,non-comm,useful,2015,year,0,GWa
R11_NAM,rc_spec,useful,1990,year,82.6548,GWa
R11_NAM,rc_spec,useful,1995,year,92.3825,GWa
R11_NAM,rc_spec,useful,2000,year,106.5376,GWa
R11_NAM,rc_spec,useful,2005,year,129.177,GWa
R11_NAM,rc_spec,useful,2010,year,138.5154,GWa
R11_NAM,rc_spec,useful,2015,year,142.44,???
R11_NAM,rc_therm,useful,1990,year,365.0024805,GWa
R11_NAM,rc_therm,useful,1995,year,389.1239005,GWa
R11_NAM,rc_therm,useful,2000,year,415.7470998,GWa
R11_NAM,rc_therm,useful,2005,year,437.8234153,GWa
R11_NAM,rc_therm,useful,2010,year,439.0982944,GWa
R11_NAM,rc_therm,useful,2015,year,448.26,???
R11_NAM,transport,useful,1990,year,706.243,GWa
R11_NAM,transport,useful,1995,year,765.5651,GWa
R11_NAM,transport,useful,2000,year,852.2252,GWa
R11_NAM,transport,useful,2005,year,901.8236,GWa
R11_NAM,transport,useful,2010,year,870.2021,GWa
R11_NAM,transport,useful,2015,year,919.76,???
R11_PAO,i_feed,useful,1990,year,47.9257,GWa
R11_PAO,i_feed,useful,1995,year,56.0312,GWa
R11_PAO,i_feed,useful,2000,year,58.5613,GWa
R11_PAO,i_feed,useful,2005,year,59.3316,GWa
R11_PAO,i_feed,useful,2010,year,57.2005,GWa
R11_PAO,i_feed,useful,2015,year,57.21,???
R11_PAO,i_spec,useful,1990,year,46.2627,GWa
R11_PAO,i_spec,useful,1995,year,45.964,GWa
R11_PAO,i_spec,useful,2000,year,46.0942,GWa
R11_PAO,i_spec,useful,2005,year,43.2709,GWa
R11_PAO,i_spec,useful,2010,year,39.6887,GWa
R11_PAO,i_spec,useful,2015,year,35.83,???
R11_PAO,i_therm,useful,1990,year,77.3197,GWa
R11_PAO,i_therm,useful,1995,year,74.4526,GWa
R11_PAO,i_therm,useful,2000,year,73.7916,GWa
R11_PAO,i_therm,useful,2005,year,76.7554,GWa
R11_PAO,i_therm,useful,2010,year,75.226,GWa
R11_PAO,i_therm,useful,2015,year,72.33,???
R11_PAO,non-comm,useful,1990,year,0,GWa
R11_PAO,non-comm,useful,1995,year,0,GWa
R11_PAO,non-comm,useful,2000,year,0,GWa
R11_PAO,non-comm,useful,2005,year,0,GWa
R11_PAO,non-comm,useful,2010,year,0,GWa
R11_PAO,non-comm,useful,2015,year,0,GWa
R11_PAO,rc_spec,useful,1990,year,17.3744,GWa
R11_PAO,rc_spec,useful,1995,year,22.7694,GWa
R11_PAO,rc_spec,useful,2000,year,27.4691,GWa
R11_PAO,rc_spec,useful,2005,year,31.2523,GWa
R11_PAO,rc_spec,useful,2010,year,35.1567,GWa
R11_PAO,rc_spec,useful,2015,year,34.36,???
R11_PAO,rc_therm,useful,1990,year,69.52660203,GWa
R11_PAO,rc_therm,useful,1995,year,82.1537019,GWa
R11_PAO,rc_therm,useful,2000,year,89.05170193,GWa
R11_PAO,rc_therm,useful,2005,year,95.20730133,GWa
R11_PAO,rc_therm,useful,2010,year,91.49059862,GWa
R11_PAO,rc_therm,useful,2015,year,90.84,???
R11_PAO,transport,useful,1990,year,126.4056,GWa
R11_PAO,transport,useful,1995,year,148.2308,GWa
R11_PAO,transport,useful,2000,year,156.1537,GWa
R11_PAO,transport,useful,2005,year,152.6245,GWa
R11_PAO,transport,useful,2010,year,148.7181,GWa
R11_PAO,transport,useful,2015,year,149.65,???
R11_PAS,i_feed,useful,1990,year,25.7915,GWa
R11_PAS,i_feed,useful,1995,year,48.2607,GWa
R11_PAS,i_feed,useful,2000,year,67.5351,GWa
R11_PAS,i_feed,useful,2005,year,97.8029,GWa
R11_PAS,i_feed,useful,2010,year,124.0687,GWa
R11_PAS,i_feed,useful,2015,year,146.5,???
R11_PAS,i_spec,useful,1990,year,15.8006,GWa
R11_PAS,i_spec,useful,1995,year,23.5695,GWa
R11_PAS,i_spec,useful,2000,year,31.0862,GWa
R11_PAS,i_spec,useful,2005,year,39.8487,GWa
R11_PAS,i_spec,useful,2010,year,47.4434,GWa
R11_PAS,i_spec,useful,2015,year,54.7,???
R11_PAS,i_therm,useful,1990,year,36.4849,GWa
R11_PAS,i_therm,useful,1995,year,50.7235,GWa
R11_PAS,i_therm,useful,2000,year,64.4949,GWa
R11_PAS,i_therm,useful,2005,year,76.6328,GWa
R11_PAS,i_therm,useful,2010,year,94.98153791,GWa
R11_PAS,i_therm,useful,2015,year,106.56,???
R11_PAS,non-comm,useful,1990,year,9.437339783,GWa
R11_PAS,non-comm,useful,1995,year,9.468839645,GWa
R11_PAS,non-comm,useful,2000,year,9.702320099,GWa
R11_PAS,non-comm,useful,2005,year,10.375,GWa
R11_PAS,non-comm,useful,2010,year,11.0862999,GWa
R11_PAS,non-comm,useful,2015,year,10.10319495,???
R11_PAS,rc_spec,useful,1990,year,2.9982,GWa
R11_PAS,rc_spec,useful,1995,year,5.1714,GWa
R11_PAS,rc_spec,useful,2000,year,7.6946,GWa
R11_PAS,rc_spec,useful,2005,year,12.2852,GWa
R11_PAS,rc_spec,useful,2010,year,17.629,GWa
R11_PAS,rc_spec,useful,2015,year,22.63,???
R11_PAS,rc_therm,useful,1990,year,25.4191,GWa
R11_PAS,rc_therm,useful,1995,year,40.44330098,GWa
R11_PAS,rc_therm,useful,2000,year,48.23021986,GWa
R11_PAS,rc_therm,useful,2005,year,55.77710007,GWa
R11_PAS,rc_therm,useful,2010,year,63.33245032,GWa
R11_PAS,rc_therm,useful,2015,year,69.9,???
R11_PAS,transport,useful,1990,year,69.732,GWa
R11_PAS,transport,useful,1995,year,110.5718,GWa
R11_PAS,transport,useful,2000,year,127.2149,GWa
R11_PAS,transport,useful,2005,year,146.4954,GWa
R11_PAS,transport,useful,2010,year,164.3585,GWa
R11_PAS,transport,useful,2015,year,203.1,???
R11_SAS,i_feed,useful,1990,year,22.4636,GWa
R11_SAS,i_feed,useful,1995,year,30.9211,GWa
R11_SAS,i_feed,useful,2000,year,42.673,GWa
R11_SAS,i_feed,useful,2005,year,46.2773,GWa
R11_SAS,i_feed,useful,2010,year,52.4403,GWa
R11_SAS,i_feed,useful,2015,year,68.05,???
R11_SAS,i_spec,useful,1990,year,11.839,GWa
R11_SAS,i_spec,useful,1995,year,15.5391,GWa
R11_SAS,i_spec,useful,2000,year,17.8804,GWa
R11_SAS,i_spec,useful,2005,year,23.541,GWa
R11_SAS,i_spec,useful,2010,year,30.1750344,GWa
R11_SAS,i_spec,useful,2015,year,42.49,???
R11_SAS,i_therm,useful,1990,year,44.4382,GWa
R11_SAS,i_therm,useful,1995,year,44.7721,GWa
R11_SAS,i_therm,useful,2000,year,52.7134,GWa
R11_SAS,i_therm,useful,2005,year,68.1352,GWa
R11_SAS,i_therm,useful,2010,year,109.979751,GWa
R11_SAS,i_therm,useful,2015,year,131.53,???
R11_SAS,non-comm,useful,1990,year,25.08890343,GWa
R11_SAS,non-comm,useful,1995,year,28.8878994,GWa
R11_SAS,non-comm,useful,2000,year,31.9416008,GWa
R11_SAS,non-comm,useful,2005,year,36.59999847,GWa
R11_SAS,non-comm,useful,2010,year,35.91569901,GWa
R11_SAS,non-comm,useful,2015,year,37.8351995,???
R11_SAS,rc_spec,useful,1990,year,3.5158,GWa
R11_SAS,rc_spec,useful,1995,year,5.3366,GWa
R11_SAS,rc_spec,useful,2000,year,6.1787,GWa
R11_SAS,rc_spec,useful,2005,year,8.5482,GWa
R11_SAS,rc_spec,useful,2010,year,12.9418,GWa
R11_SAS,rc_spec,useful,2015,year,19.1,???
R11_SAS,rc_therm,useful,1990,year,20.1902,GWa
R11_SAS,rc_therm,useful,1995,year,27.9251109,GWa
R11_SAS,rc_therm,useful,2000,year,33.383,GWa
R11_SAS,rc_therm,useful,2005,year,43.3418,GWa
R11_SAS,rc_therm,useful,2010,year,57.0896,GWa
R11_SAS,rc_therm,useful,2015,year,69.78,???
R11_SAS,transport,useful,1990,year,35.6724,GWa
R11_SAS,transport,useful,1995,year,49.1732,GWa
R11_SAS,transport,useful,2000,year,60.8396,GWa
R11_SAS,transport,useful,2005,year,72.9359,GWa
R11_SAS,transport,useful,2010,year,114.7901,GWa
R11_SAS,transport,useful,2015,year,150.06,???
R11_WEU,i_feed,useful,1990,year,113.9986,GWa
R11_WEU,i_feed,useful,1995,year,126.2794,GWa
R11_WEU,i_feed,useful,2000,year,130.6935,GWa
R11_WEU,i_feed,useful,2005,year,133.7789,GWa
R11_WEU,i_feed,useful,2010,year,127.875,GWa
R11_WEU,i_feed,useful,2015,year,116.04,???
R11_WEU,i_spec,useful,1990,year,78.9408,GWa
R11_WEU,i_spec,useful,1995,year,81.4665,GWa
R11_WEU,i_spec,useful,2000,year,92.6589,GWa
R11_WEU,i_spec,useful,2005,year,99.2121,GWa
R11_WEU,i_spec,useful,2010,year,94.61433633,GWa
R11_WEU,i_spec,useful,2015,year,95.11,???
R11_WEU,i_therm,useful,1990,year,189.73,GWa
R11_WEU,i_therm,useful,1995,year,184.3722,GWa
R11_WEU,i_therm,useful,2000,year,200.6198,GWa
R11_WEU,i_therm,useful,2005,year,200.3472,GWa
R11_WEU,i_therm,useful,2010,year,181.2905,GWa
R11_WEU,i_therm,useful,2015,year,174.1,???
R11_WEU,non-comm,useful,1990,year,0,GWa
R11_WEU,non-comm,useful,1995,year,0,GWa
R11_WEU,non-comm,useful,2000,year,0,GWa
R11_WEU,non-comm,useful,2005,year,0,GWa
R11_WEU,non-comm,useful,2010,year,0,GWa
R11_WEU,non-comm,useful,2015,year,0,GWa
R11_WEU,rc_spec,useful,1990,year,44.7204,GWa
R11_WEU,rc_spec,useful,1995,year,50.561,GWa
R11_WEU,rc_spec,useful,2000,year,57.4956,GWa
R11_WEU,rc_spec,useful,2005,year,67.0452,GWa
R11_WEU,rc_spec,useful,2010,year,75.97663003,GWa
R11_WEU,rc_spec,useful,2015,year,75.45,???
R11_WEU,rc_therm,useful,1990,year,301.3475003,GWa
R11_WEU,rc_therm,useful,1995,year,330.1936204,GWa
R11_WEU,rc_therm,useful,2000,year,351.3975261,GWa
R11_WEU,rc_therm,useful,2005,year,392.4776631,GWa
R11_WEU,rc_therm,useful,2010,year,404.2894039,GWa
R11_WEU,rc_therm,useful,2015,year,367.9,???
R11_WEU,transport,useful,1990,year,344.0573,GWa
R11_WEU,transport,useful,1995,year,374.3873,GWa
R11_WEU,transport,useful,2000,year,408.3913,GWa
R11_WEU,transport,useful,2005,year,424.4093,GWa
R11_WEU,transport,useful,2010,year,413.2996,GWa
R11_WEU,transport,useful,2015,year,415.25,???
