Time,Region,PC,PCC,ECPC,AP,Temperature
2040,COM,0.7822225,0.53817564,1.580571,0.7008804,1.5 deg at 50% with small overshoot
2040,CPV,0.5621208,0.40176585,0.7582513,0.5238355,1.5 deg at 50% with small overshoot
2040,CRI,4.9300237,3.759414,5.414052,5.7624173,1.5 deg at 50% with small overshoot
2040,CUB,10.837546,8.136301,6.0224,14.380081,1.5 deg at 50% with small overshoot
2040,CYP,1.1941518,1.2183647,0.8131588,1.2622093,1.5 deg at 50% with small overshoot
2040,CZE,10.176102,12.261118,-7.926925,27.718233,1.5 deg at 50% with small overshoot
2040,DEU,79.9984,94.59237,-57.753162,174.36049,1.5 deg at 50% with small overshoot
2040,DJI,1.0527773,0.7221366,1.6418808,0.77897775,1.5 deg at 50% with small overshoot
2040,DMA,,,-0.024133941,,1.5 deg at 50% with small overshoot
2040,DNK,5.595932,5.6441936,-3.0632515,6.232129,1.5 deg at 50% with small overshoot
2040,DOM,10.616119,8.370274,13.4598675,21.220682,1.5 deg at 50% with small overshoot
2040,DZA,42.06528,39.238415,62.889633,152.3697,1.5 deg at 50% with small overshoot
2040,EARTH,7559.0737,7545.2915,7147.996,23764.49,1.5 deg at 50% with small overshoot
2040,ECU,16.964983,14.294604,13.97428,29.41768,1.5 deg at 50% with small overshoot
2040,EGY,104.09115,84.24531,189.48627,164.49426,1.5 deg at 50% with small overshoot
2040,ERI,3.446392,2.4755237,6.6058536,6.0382514,1.5 deg at 50% with small overshoot
2040,ESP,45.48683,43.600403,9.261937,53.1389,1.5 deg at 50% with small overshoot
2040,EST,1.2794404,1.5927507,-2.05151,2.2356894,1.5 deg at 50% with small overshoot
2040,ETH,113.92962,82.993996,271.76907,229.18321,1.5 deg at 50% with small overshoot
2040,EU,427.72223,453.68484,-76.735435,694.3847,1.5 deg at 50% with small overshoot
2040,FIN,5.3062124,6.975482,-5.27679,14.147642,1.5 deg at 50% with small overshoot
2040,FJI,0.88591236,0.65647393,0.65593225,0.4400774,1.5 deg at 50% with small overshoot
2040,FRA,62.00249,58.753616,19.331648,67.759254,1.5 deg at 50% with small overshoot
2040,FSM,0.6204622,0.41159227,0.8636871,,1.5 deg at 50% with small overshoot
2040,G20,4703.1934,5144.5684,2356.2776,,1.5 deg at 50% with small overshoot
2040,G7,971.7414,1264.5808,-694.9523,,1.5 deg at 50% with small overshoot
2040,GAB,2.2240596,2.1367724,2.1453917,12.928176,1.5 deg at 50% with small overshoot
2040,GBR,64.44202,65.394585,-13.689804,89.51545,1.5 deg at 50% with small overshoot
2040,GEO,3.590034,2.6494997,3.2600305,1.559832,1.5 deg at 50% with small overshoot
2040,GHA,31.234566,21.915588,61.905342,34.552536,1.5 deg at 50% with small overshoot
2040,GIN,12.82283,9.523002,26.853134,21.181677,1.5 deg at 50% with small overshoot
2040,GMB,2.497408,1.7588274,5.28304,2.4216454,1.5 deg at 50% with small overshoot
2040,GNB,1.9560552,1.3702842,3.4316647,1.768603,1.5 deg at 50% with small overshoot
2040,GNQ,1.5559849,1.5413584,2.4699693,16.305477,1.5 deg at 50% with small overshoot
2040,GRC,10.086925,9.58696,-7.575009,13.524831,1.5 deg at 50% with small overshoot
2040,GRD,0.11882237,0.09683141,0.1444908,,1.5 deg at 50% with small overshoot
2040,GTM,16.80219,12.966688,20.492527,40.571407,1.5 deg at 50% with small overshoot
2040,GUY,0.7632584,1.1757118,-0.36108273,-2.716613,1.5 deg at 50% with small overshoot
2040,HND,9.7906,7.8378716,14.007442,23.270685,1.5 deg at 50% with small overshoot
2040,HRV,3.9241438,3.4992855,1.2325801,4.183068,1.5 deg at 50% with small overshoot
2040,HTI,10.9351,7.385886,16.772707,4.0947294,1.5 deg at 50% with small overshoot
2040,HUN,9.344837,8.846983,1.1523279,12.901958,1.5 deg at 50% with small overshoot
2040,IDN,261.87817,267.99045,161.10767,1458.4438,1.5 deg at 50% with small overshoot
2040,IND,1344.9796,1053.9506,1805.1743,3054.6729,1.5 deg at 50% with small overshoot
2040,IRL,4.7662034,6.2441854,3.7493997,1.2143805,1.5 deg at 50% with small overshoot
2040,IRN,84.21853,99.38018,77.17991,451.80557,1.5 deg at 50% with small overshoot
2040,IRQ,41.31643,38.20939,83.215126,128.87466,1.5 deg at 50% with small overshoot
2040,ISL,0.35209006,0.47980654,0.02479207,0.6698685,1.5 deg at 50% with small overshoot
2040,ISR,8.469604,9.187886,7.981471,24.983679,1.5 deg at 50% with small overshoot
2040,ITA,57.11589,57.93165,-7.6966686,87.241615,1.5 deg at 50% with small overshoot
2040,JAM,2.7057626,2.1676118,0.8808659,5.690858,1.5 deg at 50% with small overshoot
2040,JOR,10.5905,8.393209,17.992092,18.472185,1.5 deg at 50% with small overshoot
2040,JPN,119.92746,146.43085,-87.60666,246.3909,1.5 deg at 50% with small overshoot
2040,KAZ,18.284399,29.268553,-6.264975,166.75072,1.5 deg at 50% with small overshoot
2040,KEN,50.431545,34.914223,96.66635,49.367367,1.5 deg at 50% with small overshoot
2040,KGZ,6.218038,4.7690177,9.306075,11.18546,1.5 deg at 50% with small overshoot
2040,KHM,15.836675,13.608965,20.748991,48.1007,1.5 deg at 50% with small overshoot
2040,KIR,0.12232337,0.08457985,0.20392211,,1.5 deg at 50% with small overshoot
2040,KNA,,,-0.018942684,,1.5 deg at 50% with small overshoot
2040,KOR,49.7134,71.71048,-11.191476,162.11357,1.5 deg at 50% with small overshoot
2040,KWT,4.340768,9.503074,-0.74000037,37.69943,1.5 deg at 50% with small overshoot
2040,LAO,7.0711784,8.152579,7.5302973,57.135124,1.5 deg at 50% with small overshoot
2040,LBN,5.513573,5.170341,6.5797415,19.50229,1.5 deg at 50% with small overshoot
2040,LBR,4.9514785,4.225077,9.240251,20.409706,1.5 deg at 50% with small overshoot
2040,LBY,6.4298735,8.289276,4.146812,38.35338,1.5 deg at 50% with small overshoot
2040,LCA,0.172113,0.13869807,0.16720112,0.3050179,1.5 deg at 50% with small overshoot
2040,LDC,,,-179.7719,,1.5 deg at 50% with small overshoot
2040,LIE,,,-0.036915928,,1.5 deg at 50% with small overshoot
2040,LKA,20.918983,15.237396,23.924564,28.626522,1.5 deg at 50% with small overshoot
2040,LSO,2.1709046,1.7040095,2.8299322,6.3217487,1.5 deg at 50% with small overshoot
2040,LTU,2.7011156,2.8102252,-0.7829238,3.922961,1.5 deg at 50% with small overshoot
2040,LUX,0.6066143,0.9444794,-0.924977,0.2852608,1.5 deg at 50% with small overshoot
2040,LVA,1.8172659,1.9111592,0.58718127,3.1683226,1.5 deg at 50% with small overshoot
2040,MAR,35.39663,27.670801,46.951847,40.416924,1.5 deg at 50% with small overshoot
2040,MCO,,,,,1.5 deg at 50% with small overshoot
2040,MDA,2.963301,2.1493716,0.9976612,1.3628857,1.5 deg at 50% with small overshoot
2040,MDG,27.430752,19.269014,52.146614,44.736717,1.5 deg at 50% with small overshoot
2040,MDV,0.49758223,0.43693253,0.8235425,1.4573046,1.5 deg at 50% with small overshoot
2040,MEX,121.50344,118.883675,114.5168,260.92154,1.5 deg at 50% with small overshoot
2040,MHL,,,-0.011837507,,1.5 deg at 50% with small overshoot
2040,MKD,2.0258124,1.7549573,1.189482,2.6192412,1.5 deg at 50% with small overshoot
2040,MLI,20.717655,13.989895,57.202736,8.327701,1.5 deg at 50% with small overshoot
2040,MLT,0.49068487,0.42189124,0.13381484,0.23884374,1.5 deg at 50% with small overshoot
2040,MMR,51.427895,43.131157,45.787903,136.19592,1.5 deg at 50% with small overshoot
2040,MNE,0.6082654,0.44650835,0.6055016,0.2622504,1.5 deg at 50% with small overshoot
2040,MNG,3.1819973,4.3449945,2.5725863,19.86077,1.5 deg at 50% with small overshoot
2040,MOZ,30.32055,22.581581,67.391235,65.246994,1.5 deg at 50% with small overshoot
2040,MRT,4.372222,3.192701,10.302393,5.658286,1.5 deg at 50% with small overshoot
2040,MUS,1.2453572,1.0815777,1.0204761,5.5212646,1.5 deg at 50% with small overshoot
2040,MWI,18.854876,13.035946,44.699898,16.088116,1.5 deg at 50% with small overshoot
2040,MYS,32.01263,46.96838,18.040066,206.12885,1.5 deg at 50% with small overshoot
2040,NAM,2.4090538,2.2799654,3.682877,12.019716,1.5 deg at 50% with small overshoot
2040,NER,23.852526,16.710796,98.01581,23.59718,1.5 deg at 50% with small overshoot
2040,NGA,202.60405,142.50655,542.38214,246.29326,1.5 deg at 50% with small overshoot
2040,NIC,6.5274963,5.7926717,0.839129,24.181808,1.5 deg at 50% with small overshoot
2040,NIU,,,-0.001711038,,1.5 deg at 50% with small overshoot
2040,NLD,16.740519,20.258268,-9.994176,30.910707,1.5 deg at 50% with small overshoot
2040,NOR,5.1797104,6.295931,0.1938428,7.3986173,1.5 deg at 50% with small overshoot
2040,NPL,28.145823,19.76304,39.886967,30.248402,1.5 deg at 50% with small overshoot
2040,NRU,,,-0.013931574,,1.5 deg at 50% with small overshoot
2040,NZL,4.854773,4.3885593,5.2121916,4.66258,1.5 deg at 50% with small overshoot
2040,Northern America,359.6497,599.0705,-516.9204,1151.8743,1.5 deg at 50% with small overshoot
2040,OMN,4.482626,7.5252457,5.729936,30.716255,1.5 deg at 50% with small overshoot
2040,PAK,220.63326,159.70174,470.6989,307.6789,1.5 deg at 50% with small overshoot
2040,PAN,4.14743,3.8489919,3.6766233,13.148629,1.5 deg at 50% with small overshoot
2040,PER,32.04518,26.54727,28.95501,54.118687,1.5 deg at 50% with small overshoot
2040,PHL,108.45791,81.48812,168.64534,144.70726,1.5 deg at 50% with small overshoot
2040,PLW,,,-0.028102567,,1.5 deg at 50% with small overshoot
2040,PNG,9.456081,8.463602,12.543183,48.907833,1.5 deg at 50% with small overshoot
2040,POL,37.039597,43.788757,-6.815071,89.050125,1.5 deg at 50% with small overshoot
2040,PRK,24.892258,20.07292,15.566887,48.728207,1.5 deg at 50% with small overshoot
2040,PRT,9.866285,8.761879,0.7550724,8.531641,1.5 deg at 50% with small overshoot
2040,PRY,6.3923683,8.31071,-3.7492883,34.404472,1.5 deg at 50% with small overshoot
2040,PSE,4.8780003,3.2012203,10.373453,,1.5 deg at 50% with small overshoot
2040,QAT,2.772123,8.7289505,2.260225,18.821571,1.5 deg at 50% with small overshoot
2040,ROU,18.593468,16.518463,-0.19811966,21.60108,1.5 deg at 50% with small overshoot
2040,RUS,139.85124,204.99869,-87.29721,717.2758,1.5 deg at 50% with small overshoot
2040,RWA,12.771318,8.515927,28.129473,21.316492,1.5 deg at 50% with small overshoot
2040,SAU,35.35418,63.944553,17.189545,216.5848,1.5 deg at 50% with small overshoot
2040,SDN,43.210594,31.592194,92.159874,87.01725,1.5 deg at 50% with small overshoot
2040,SEN,15.980014,11.304797,38.86645,15.422322,1.5 deg at 50% with small overshoot
2040,SGP,5.6990414,7.3422656,1.5080905,5.2086835,1.5 deg at 50% with small overshoot
2040,SIDS,,,-34.340588,,1.5 deg at 50% with small overshoot
2040,SLB,0.6719352,0.64621335,1.2053545,1.8044891,1.5 deg at 50% with small overshoot
2040,SLE,7.992977,5.855824,12.200063,12.778376,1.5 deg at 50% with small overshoot
2040,SLV,6.047134,4.2875166,5.698119,4.7352757,1.5 deg at 50% with small overshoot
2040,SMR,,,,,1.5 deg at 50% with small overshoot
2040,SOM,16.148739,11.668363,52.127094,33.63563,1.5 deg at 50% with small overshoot
2040,SRB,7.0441885,6.9955244,1.2229198,14.477626,1.5 deg at 50% with small overshoot
2040,SSD,10.226041,7.259655,13.613017,,1.5 deg at 50% with small overshoot
2040,STP,0.21164405,0.14807552,0.38454846,0.18072851,1.5 deg at 50% with small overshoot
2040,SUR,0.5852938,0.80872184,0.47317514,3.4891722,1.5 deg at 50% with small overshoot
2040,SVK,5.247575,5.5322585,-1.0093191,,1.5 deg at 50% with small overshoot
2040,SVN,2.0312047,2.2404761,-0.35447815,3.7257626,1.5 deg at 50% with small overshoot
2040,SWE,9.956143,9.805918,4.316378,9.641224,1.5 deg at 50% with small overshoot
2040,SWZ,1.138101,0.7438319,1.550679,-0.03263019,1.5 deg at 50% with small overshoot
2040,SYC,0.10158253,0.109274395,0.12131104,,1.5 deg at 50% with small overshoot
2040,SYR,19.976511,14.802747,28.655222,,1.5 deg at 50% with small overshoot
2040,TCD,16.268667,12.543561,49.99048,40.190315,1.5 deg at 50% with small overshoot
2040,TGO,8.202471,5.581186,17.300137,4.727312,1.5 deg at 50% with small overshoot
2040,THA,68.655205,63.27836,39.06923,182.48943,1.5 deg at 50% with small overshoot
2040,TJK,9.251804,6.768106,17.903732,11.724953,1.5 deg at 50% with small overshoot
2040,TKM,6.0538898,8.624346,4.153069,64.66708,1.5 deg at 50% with small overshoot
2040,TLS,1.2580914,1.011135,1.6378442,3.1191065,1.5 deg at 50% with small overshoot
2040,TON,0.1012738,0.07926717,0.1278773,0.09853846,1.5 deg at 50% with small overshoot
2040,TTO,1.4559665,3.2278588,-3.0319848,14.084584,1.5 deg at 50% with small overshoot
2040,TUN,11.720943,9.937468,14.044545,27.523504,1.5 deg at 50% with small overshoot
2040,TUR,81.084526,80.895515,89.24174,162.32793,1.5 deg at 50% with small overshoot
2040,TUV,,,-0.0010991133,,1.5 deg at 50% with small overshoot
2040,TZA,60.159508,48.193523,151.0295,205.89772,1.5 deg at 50% with small overshoot
2040,UGA,43.29759,29.562155,119.2165,31.280756,1.5 deg at 50% with small overshoot
2040,UKR,40.846428,40.31732,-30.011686,170.72313,1.5 deg at 50% with small overshoot
2040,URY,3.28768,2.6291234,2.6956377,3.1817832,1.5 deg at 50% with small overshoot
2040,USA,323.23306,535.7683,-455.72913,1000.7625,1.5 deg at 50% with small overshoot
2040,UZB,32.452766,28.727346,38.880276,109.00159,1.5 deg at 50% with small overshoot
2040,Umbrella,582.282,876.38043,-663.8448,1856.4633,1.5 deg at 50% with small overshoot
2040,VAT,,,,,1.5 deg at 50% with small overshoot
2040,VCT,0.09999474,0.079443306,0.08439918,0.15021382,1.5 deg at 50% with small overshoot
2040,VEN,27.70473,23.729153,0.04815526,,1.5 deg at 50% with small overshoot
2040,VNM,93.044014,92.722984,129.12218,391.4253,1.5 deg at 50% with small overshoot
2040,VUT,0.3024711,0.18893047,0.3373347,-0.07841569,1.5 deg at 50% with small overshoot
2040,WSM,0.20714372,0.14486839,0.33916843,0.07065404,1.5 deg at 50% with small overshoot
2040,YEM,31.379171,21.271791,64.014915,11.924191,1.5 deg at 50% with small overshoot
2040,ZAF,56.57954,64.691536,10.766172,251.06229,1.5 deg at 50% with small overshoot
2040,ZMB,18.418505,15.799579,38.551773,85.668335,1.5 deg at 50% with small overshoot
2040,ZWE,15.166169,10.971235,21.000008,26.94376,1.5 deg at 50% with small overshoot
2045,AFG,19.341606,16.22933,110.76423,,1.5 deg at 50% with small overshoot
2045,AGO,16.64666,15.718446,78.601204,167.29109,1.5 deg at 50% with small overshoot
2045,ALB,1.3988277,1.235294,1.7914637,1.0847554,1.5 deg at 50% with small overshoot
2045,AND,,,-0.14622703,,1.5 deg at 50% with small overshoot
2045,ARE,4.5822053,7.686493,-21.587532,1.3610151,1.5 deg at 50% with small overshoot
2045,ARG,22.104773,21.67229,-12.40053,109.00065,1.5 deg at 50% with small overshoot
2045,ARM,1.3724358,1.2654012,1.5505998,2.4032383,1.5 deg at 50% with small overshoot
2045,ATG,0.045540858,0.04741024,0.01401479,,1.5 deg at 50% with small overshoot
2045,AUS,12.610053,16.748264,-85.01524,53.870506,1.5 deg at 50% with small overshoot
2045,AUT,4.373271,4.6109443,-5.4159927,9.445881,1.5 deg at 50% with small overshoot
2045,AZE,5.0527472,4.87953,3.8085983,16.179283,1.5 deg at 50% with small overshoot
2045,African Group,673.7214,602.57733,2959.289,,1.5 deg at 50% with small overshoot
2045,Australasia,15.086767,19.106056,-81.30703,59.354824,1.5 deg at 50% with small overshoot
2045,BDI,6.0619955,5.0501585,31.771057,5.1559057,1.5 deg at 50% with small overshoot
2045,BEL,5.6670604,6.309456,-17.803513,16.17848,1.5 deg at 50% with small overshoot
2045,BEN,6.2832975,5.531625,29.610247,28.699284,1.5 deg at 50% with small overshoot
2045,BFA,10.68782,9.067235,56.588154,19.51653,1.5 deg at 50% with small overshoot
2045,BGD,82.396904,69.97766,247.31035,115.590256,1.5 deg at 50% with small overshoot
2045,BGR,3.4045515,3.4400952,-6.8140693,9.833518,1.5 deg at 50% with small overshoot
2045,BHR,0.744425,1.2430089,-3.3745801,9.499482,1.5 deg at 50% with small overshoot
2045,BHS,0.19967113,0.19929741,0.005691458,0.8840834,1.5 deg at 50% with small overshoot
2045,BIH,1.6205109,1.688451,-1.1146495,7.2149835,1.5 deg at 50% with small overshoot
2045,BLR,4.7051797,4.971233,-9.045855,24.648678,1.5 deg at 50% with small overshoot
2045,BLZ,0.19525811,0.28489545,-0.8979202,5.6439033,1.5 deg at 50% with small overshoot
2045,BOL,5.883633,5.9019957,-6.67555,41.0269,1.5 deg at 50% with small overshoot
2045,BRA,104.5904,110.68825,-246.30219,872.5997,1.5 deg at 50% with small overshoot
2045,BRB,0.13754494,0.13232867,-0.10287581,0.7020441,1.5 deg at 50% with small overshoot
2045,BRN,0.21753126,0.38080573,-1.6421136,2.5323458,1.5 deg at 50% with small overshoot
2045,BTN,0.37981233,0.34462893,-0.49006253,2.2155986,1.5 deg at 50% with small overshoot
2045,BWA,1.2564251,1.2632821,1.0459385,13.986377,1.5 deg at 50% with small overshoot
2045,CAF,2.6629746,2.307846,14.479399,10.71091,1.5 deg at 50% with small overshoot
2045,CAN,18.578321,25.436314,-138.97592,88.10198,1.5 deg at 50% with small overshoot
2045,CHE,4.2386246,4.075483,1.0544286,2.7136512,1.5 deg at 50% with small overshoot
2045,CHL,9.442895,9.365437,6.074567,57.451736,1.5 deg at 50% with small overshoot
2045,CHN,697.6171,767.50433,-149.53922,4327.221,1.5 deg at 50% with small overshoot
2045,CIV,13.2887125,12.054136,36.16663,,1.5 deg at 50% with small overshoot
2045,CMR,13.141914,11.458067,57.747627,59.41759,1.5 deg at 50% with small overshoot
2045,COD,46.316692,47.324326,238.30869,867.5736,1.5 deg at 50% with small overshoot
2045,COG,2.829136,2.5906332,9.401061,,1.5 deg at 50% with small overshoot
2045,COK,,,-0.013595997,,1.5 deg at 50% with small overshoot
2045,COL,24.965519,23.114092,30.561033,87.63883,1.5 deg at 50% with small overshoot
2045,COM,0.39905912,0.33680755,1.730693,0.7989462,1.5 deg at 50% with small overshoot
2045,CPV,0.28677186,0.24586849,0.7926117,0.5716808,1.5 deg at 50% with small overshoot
2045,CRI,2.5151038,2.2165043,5.142618,4.5578713,1.5 deg at 50% with small overshoot
2045,CUB,5.528889,4.8398547,4.9249516,11.861878,1.5 deg at 50% with small overshoot
2045,CYP,0.6092092,0.6153854,0.1379146,0.8358271,1.5 deg at 50% with small overshoot
2045,CZE,5.1914463,5.723293,-18.865622,20.729437,1.5 deg at 50% with small overshoot
2045,DEU,40.81203,44.534664,-139.98247,138.62935,1.5 deg at 50% with small overshoot
2045,DJI,0.5370855,0.45274556,1.7876724,0.8787376,1.5 deg at 50% with small overshoot
2045,DMA,,,-0.039199226,,1.5 deg at 50% with small overshoot
2045,DNK,2.854824,2.8671346,-6.963156,4.27601,1.5 deg at 50% with small overshoot
2045,DOM,5.4159255,4.843055,12.609297,20.506731,1.5 deg at 50% with small overshoot
2045,DZA,21.460049,20.73897,49.896008,141.22191,1.5 deg at 50% with small overshoot
2045,EARTH,3856.3416,3852.826,3418.8599,20991.031,1.5 deg at 50% with small overshoot
2045,ECU,8.654865,7.973705,10.046487,26.823914,1.5 deg at 50% with small overshoot
2045,EGY,53.103203,48.040916,184.4017,138.38872,1.5 deg at 50% with small overshoot
2045,ERI,1.7582134,1.510564,7.0371447,6.839512,1.5 deg at 50% with small overshoot
2045,ESP,23.20559,22.724398,-14.150114,37.72806,1.5 deg at 50% with small overshoot
2045,EST,0.65272003,0.7326394,-3.6485913,1.5624496,1.5 deg at 50% with small overshoot
2045,ETH,58.122402,50.231335,290.5795,265.13092,1.5 deg at 50% with small overshoot
2045,EU,218.20703,224.82959,-394.96408,519.99225,1.5 deg at 50% with small overshoot
2045,FIN,2.7070205,3.1328182,-12.158301,11.458857,1.5 deg at 50% with small overshoot
2045,FJI,0.45195758,0.39343235,0.60184896,0.31681398,1.5 deg at 50% with small overshoot
2045,FRA,31.63123,30.802504,-10.544135,50.20851,1.5 deg at 50% with small overshoot
2045,FSM,0.31653535,0.26325676,0.9616543,,1.5 deg at 50% with small overshoot
2045,G20,2399.3838,2511.97,-1023.90454,,1.5 deg at 50% with small overshoot
2045,G7,495.74417,570.4417,-1898.669,,1.5 deg at 50% with small overshoot
2045,GAB,1.1346276,1.1123624,1.2015709,14.064145,1.5 deg at 50% with small overshoot
2045,GBR,32.87578,33.11876,-56.632248,62.84186,1.5 deg at 50% with small overshoot
2045,GEO,1.831494,1.5915821,3.1346152,1.0720347,1.5 deg at 50% with small overshoot
2045,GHA,15.934645,13.557557,66.99203,38.961857,1.5 deg at 50% with small overshoot
2045,GIN,6.5417027,5.6999817,28.183613,23.717628,1.5 deg at 50% with small overshoot
2045,GMB,1.2740791,1.0856818,5.7194242,2.7671044,1.5 deg at 50% with small overshoot
2045,GNB,0.9979023,0.8484836,3.6989305,2.0265663,1.5 deg at 50% with small overshoot
2045,GNQ,0.79380214,0.79007125,1.847065,18.595797,1.5 deg at 50% with small overshoot
2045,GRC,5.1459513,5.01842,-13.814485,10.766314,1.5 deg at 50% with small overshoot
2045,GRD,0.060618494,0.055009034,0.12860797,,1.5 deg at 50% with small overshoot
2045,GTM,8.5718155,7.5934544,19.546024,42.37313,1.5 deg at 50% with small overshoot
2045,GUY,0.38938436,0.49459308,-1.6083723,-4.950459,1.5 deg at 50% with small overshoot
2045,HND,4.994778,4.4966755,13.209668,20.762224,1.5 deg at 50% with small overshoot
2045,HRV,2.0019436,1.8935705,-0.26692748,3.3068025,1.5 deg at 50% with small overshoot
2045,HTI,5.578657,4.6733227,18.456638,3.725809,1.5 deg at 50% with small overshoot
2045,HUN,4.767368,4.640375,-3.554111,10.187264,1.5 deg at 50% with small overshoot
2045,IDN,133.59993,135.15904,9.464731,1319.4635,1.5 deg at 50% with small overshoot
2045,IND,686.1556,611.91986,1721.3585,2934.759,1.5 deg at 50% with small overshoot
2045,IRL,2.431529,2.8085332,-1.3418506,-3.9881139,1.5 deg at 50% with small overshoot
2045,IRN,42.964973,46.832413,8.068734,412.40085,1.5 deg at 50% with small overshoot
2045,IRQ,21.078014,20.28547,73.698166,111.12102,1.5 deg at 50% with small overshoot
2045,ISL,0.17962247,0.21220043,-0.41554525,0.4060312,1.5 deg at 50% with small overshoot
2045,ISR,4.320858,4.504078,2.493807,18.79187,1.5 deg at 50% with small overshoot
2045,ITA,29.138275,29.34636,-45.15668,66.00188,1.5 deg at 50% with small overshoot
2045,JAM,1.3803734,1.2431017,0.2871959,5.3408494,1.5 deg at 50% with small overshoot
2045,JOR,5.4028554,4.84237,17.632381,17.365635,1.5 deg at 50% with small overshoot
2045,JPN,61.182262,67.94276,-219.23808,171.01547,1.5 deg at 50% with small overshoot
2045,KAZ,9.327979,12.129821,-37.813313,136.87962,1.5 deg at 50% with small overshoot
2045,KEN,25.728188,21.770025,105.31017,57.713497,1.5 deg at 50% with small overshoot
2045,KGZ,3.172198,2.8025813,9.221896,10.286435,1.5 deg at 50% with small overshoot
2045,KHM,8.079247,7.5110025,17.56521,45.41412,1.5 deg at 50% with small overshoot
2045,KIR,0.062404566,0.052776936,0.22129156,,1.5 deg at 50% with small overshoot
2045,KNA,,,-0.043929007,,1.5 deg at 50% with small overshoot
2045,KOR,25.36182,30.97284,-82.24091,110.61009,1.5 deg at 50% with small overshoot
2045,KWT,2.2144887,3.5312912,-12.683948,26.71371,1.5 deg at 50% with small overshoot
2045,LAO,3.6074367,3.8832808,2.1987073,53.259907,1.5 deg at 50% with small overshoot
2045,LBN,2.8128076,2.725256,4.6219797,18.104385,1.5 deg at 50% with small overshoot
2045,LBR,2.5260491,2.3407586,8.639099,23.570772,1.5 deg at 50% with small overshoot
2045,LBY,3.2802682,3.754565,-2.595134,32.35272,1.5 deg at 50% with small overshoot
2045,LCA,0.08780527,0.079281785,0.14175846,0.26494133,1.5 deg at 50% with small overshoot
2045,LDC,,,-402.29166,,1.5 deg at 50% with small overshoot
2045,LIE,,,-0.05582261,,1.5 deg at 50% with small overshoot
2045,LKA,10.672041,9.22278,24.16241,28.91167,1.5 deg at 50% with small overshoot
2045,LSO,1.10751,0.9884143,2.6791975,6.7912498,1.5 deg at 50% with small overshoot
2045,LTU,1.3780028,1.4058344,-2.7319186,2.9018836,1.5 deg at 50% with small overshoot
2045,LUX,0.3094707,0.39565343,-2.0132394,-0.20357983,1.5 deg at 50% with small overshoot
2045,LVA,0.92709744,0.9510478,-0.62251455,2.549116,1.5 deg at 50% with small overshoot
2045,MAR,18.057966,16.08726,44.79575,42.88795,1.5 deg at 50% with small overshoot
2045,MCO,,,,,1.5 deg at 50% with small overshoot
2045,MDA,1.5117593,1.304142,0.7512455,1.0962456,1.5 deg at 50% with small overshoot
2045,MDG,13.994088,11.91219,56.29901,56.447533,1.5 deg at 50% with small overshoot
2045,MDV,0.25384685,0.2383763,0.7281421,1.3393053,1.5 deg at 50% with small overshoot
2045,MEX,61.986267,61.318016,58.796764,214.81085,1.5 deg at 50% with small overshoot
2045,MHL,,,-0.030853339,,1.5 deg at 50% with small overshoot
2045,MKD,1.0334896,0.9643998,0.57561773,2.1160696,1.5 deg at 50% with small overshoot
2045,MLI,10.569331,8.853212,63.549446,9.498179,1.5 deg at 50% with small overshoot
2045,MLT,0.2503281,0.23278019,-0.028316662,0.11295191,1.5 deg at 50% with small overshoot
2045,MMR,26.236485,24.120152,34.664658,135.60698,1.5 deg at 50% with small overshoot
2045,MNE,0.31031305,0.269052,0.5951106,0.20287621,1.5 deg at 50% with small overshoot
2045,MNG,1.6233296,1.9199874,-1.1315534,16.257149,1.5 deg at 50% with small overshoot
2045,MOZ,15.46835,13.494291,70.906425,71.25163,1.5 deg at 50% with small overshoot
2045,MRT,2.2305353,1.9296628,10.994846,6.300414,1.5 deg at 50% with small overshoot
2045,MUS,0.6353321,0.5935552,0.67409104,6.048333,1.5 deg at 50% with small overshoot
2045,MWI,9.619015,8.13472,49.02315,17.293644,1.5 deg at 50% with small overshoot
2045,MYS,16.331581,20.1465,-25.991262,172.43036,1.5 deg at 50% with small overshoot
2045,NAM,1.2290044,1.1960764,2.8904164,12.311337,1.5 deg at 50% with small overshoot
2045,NER,12.168618,10.346904,108.23218,27.425062,1.5 deg at 50% with small overshoot
2045,NGA,103.3606,88.030914,592.20294,283.64853,1.5 deg at 50% with small overshoot
2045,NIC,3.3300712,3.142632,-1.7552217,21.2498,1.5 deg at 50% with small overshoot
2045,NIU,,,-0.0025833158,,1.5 deg at 50% with small overshoot
2045,NLD,8.540353,9.437661,-27.767927,20.968481,1.5 deg at 50% with small overshoot
2045,NOR,2.6424842,2.92721,-4.9478555,4.1728663,1.5 deg at 50% with small overshoot
2045,NPL,14.35889,12.220607,42.474915,31.570925,1.5 deg at 50% with small overshoot
2045,NRU,,,-0.02179995,,1.5 deg at 50% with small overshoot
2045,NZL,2.476714,2.357792,3.70821,3.0860684,1.5 deg at 50% with small overshoot
2045,Northern America,183.4791,244.55063,-1227.8345,662.59424,1.5 deg at 50% with small overshoot
2045,OMN,2.2868593,3.0629716,-1.7267007,24.0542,1.5 deg at 50% with small overshoot
2045,PAK,112.558395,97.01596,502.05707,327.52878,1.5 deg at 50% with small overshoot
2045,PAN,2.1158552,2.0397296,2.1178901,11.665942,1.5 deg at 50% with small overshoot
2045,PER,16.348188,14.94578,22.66061,49.681526,1.5 deg at 50% with small overshoot
